text,label
"Kemudian yang tidak kalah penting
Kemudian yang tidak kalah penting


Akhirnya lupa pernah janji apa, bingung mau kerja apa, dan berujung pada wawancara yg tak bisa jawab apa-apa.",0
"Ya Alloh aq semakin yakin pilihanku tidak salah,,,tetep no 2💪💪✌️",1
"Si yohanes pake bawa"" nama palestina sgala, smua mau kau jual",0
Sayang sekali capres 01 dan 03 dia mencoba menjatukan 02 tpi saya dengan cara bicaranya seakan. Dia menjatukan diri sendiri belum jadi presiden sudah mencoba menjatukan org lain astagfirullah,0
Karna kamu lelaki sejati pak Prabowo..takkan mungkin mengingKari janji...aku mendukungmu,0
Boleh 33 nya gak yang jadi presiden. Dengan catatan antek² yang di belakang gak boleh ikut campur.😂😂😂,1
"Di depat ini terliat pak ganjar ketar ketir sampai lupa dgn tujuan misi dan fisi untuk membangun jika jadi presiden,malah sibuk menjatuhka. Lawan 😅, terlihat pak ganjar terlalu memaksa dan dak masuk akal,minta penjelasan ko di waktu yg singkat. 😅😅😅dan. Pak anis juga sama saja seperti pak ganjar. Asli nya ini pak ganjar dan pak anis niat mencalonkan menjadi presiden apa hanya ingin main2 ,ko bahasanya dak berintelektual sama sekali😅. Apa gak bahaya tah kaya gini jadi pemimpin negara🤦.",0
Di sini kita bisa nilai siapa yg pantas jadi presiden ya itu BPK Prabowo dia TDK menjek2an lawan hanya lawan nya lah yg  ingin menindis pak Prabowo hidup Prabowo semoga Prabowo jadi presiden aamiin,0
Prabowo-gibran❤,0
"knp pa pra ga liat catetan.. Ud jgn jd brantem, nnti ga jadi mlah jd musuhan cm gr2 pilpes. Aplg klo qt cm pnonton",0
Kenapa gak di matiin aja komentar? Banyak buzzer prabowo disini.,0
apalah arti prabowo tanpa gibran,0
"Pinter ngomong pk Anis, tp gak krasa tulus dihati.. Kata manismu bikin eneg",0
"Pulang aja kau anis 
Gak ada fisi misi mu yg tersampaikan kecuali menjlekan aja.
Gk ada etika",0
Jd tidak resfect sm anies monmaaf 👎,0
No 1 mana suaranya!!!!!!,0
Benar❤,1
Chanelny mungkin pendukung pa bowo,0
"Lebih tepatnya kebetulan topik pembahasannya berkaitan dgn  kinerja menhan, jd kesannya seperti dikuliti krn capresnya ada yg sdng menjabat sbg menhan.",0
Kalo debat ya harus adu argumen lah 😂 jngn cengeng,1
Yag terpenting pilih pemimpin.yg sabar byk duit.nya.wlupun kurang cerdas .dri pada.sllu yg d ucapkan manis nnti ujug2bikin masarakt sekarat janji manis .Mulu.,1
✌️✌️✌️✌️✌️🇲🇨👍💪✌️✌️✌️,0
"Saking jelasnya, bahasa yg kurg bagus untuk dibawa ke debat juga dibicarakan 😂",1
Negara ini mendukungmu Pk Prabowo layak meneruskan perjuangan NKRI🎉❤,0
Mana ada jelasss????? Manaaa ada jelassss??? Gaada jawabannya hedeh,0
​ @anggurmanis6563 u 0:07 y 0:07 yy 0:07 yy 0:07 yang tidak bisa di dalam rumah ya ko hi jiii ya yg yaro ko jjjj😊shiter,0
​ @anggurmanis6563 😊😢😢😢😢😢😢😢i  0:07 😅😅b😅 B😊😊😊 ada,0
"Mungkin menurut kamu jelas karena bahasa yang digunakan memang cuma sesuai dengan kapasitas pengetahuanmu ya, padahal itu gaada jelas-jelasnya sama sekali woy, kata-katanya cuma diulang ulang tanpa ada pemaparan data yang clear",1
Berarti kamu masih polos... 😅,0
Muslim yg cerdas pasti pilih Anies,1
Apanya yg jelas🤣,1
Jelas endasmu...hahaha,1
Pak Prabowo aku mendukungmu 😊,0
"Dari debat ini kami rakyat Indonesia...menjadi lebih tau,lebih cerdas,dan lebih yakin...untuk bisa melihat,menelaah,berpikir dan menggunakan hati nurani ..siapa yang MAMPU secara intelektual dan  yang TULUS mengabdikan dirinya untuk Negara Indonesia dan siapa siapa yang hanya dipenuhi dengan TEORI & AMBISI👍🙏
Karena Indonesia membutuhkan sosok yang TULUS TAPI TEGAS (agar tidak mudah digoyahkan dlm sgala hal)💪  Ya Allah....hnya kpdMulah kami memohon smoga pilihan dari hati nu2ani rakyat Indonesia Engkau ijabah dg Jalur Langit atas izinMu...aamiin🤲😇",1
Pak anis kalau jadi presiden jangan buat sumur resapan di seluru Wilayah INDONESIA ya😂😂,1
"Mereka secara tidak sengaja memperlihatkan bahwa mereka iri pada pak Prabowo. 
sehat selalu pak prabowo ✌️",0
Saat anda di rendah oleh manusia pa Prabowo.. Tuhan yg akan mengangkat anda pa😇😇,0
Tiap menanggapi anies dia selalu merendahkan merasa senior,0
"Si abud kepedean jd capres 2024 RI  dari debat aja kgk respect bgt mau jadi Presiden RI , cukup gubernur Jakarta aja nis",1
Harap tenang harap tenang..,0
Dulu janjinya apa ya?😂,1
Anis nya oke ...wakil nya sy ga suka.....ganti aja wakil nya,0
Cuma pak Prabowo Subianto yg pantas menjadi presiden RI ❤,0
"Ehh,,,tujuan debat capres ini apaan yah ,,,",0
Dasar anies pengkhianat kakean theory podo ae karo ganjar kakean omong koyo iyok iyok o padahal omong kosong,0
"Etikaaaaa
Tpi dia sndri gak ada etikanya 
Ulu2
Kurang kaca kah d rmh",0
"Kenapa sikap Pak Anis terkesan sombong yaa menyikapai tanggapan Pak Prabowo, ingat Pak Anis siapa yang memegang tangan bapak saat pemilihan untuk gubernur jakarta.",0
"Nis nis sadar nis sadar... ingat msalah apa yg kau buat masa pemilihan gubernur dulu...agama pun kw manfaatkan..terkhir kw mau menerima nama babtis 

Memang betul kata habib kribo kau it rela men u l d  i",0
Pak prabowo adalah sosok pemimpin yg harus di miliki indonesia.. karna pak prabowo tidak mencari kekayaan tetapi dia mencari kesejahteraan bagi rakyatny..,0
Panglima boneka,0
Hallo para capres... Siapapun itu yang menang tolong ya! Dunia tekhnologi modern semakin maju tapi di kampung emak gua di pelosok daerah NTT masih banyak yang belum mendapatkan akses listrik dan Internet. Terimkasih.,1
Apa2 duta dah,0
Aamiin,0
"PENGABDIAN KITA SEBAGAI UMAT ISLAM TENTUNYA KEPADA ALLOH, DENGAN MENGABDIKAN DIRI KITA KEPADA ALLOH DENGAN MENERAPKAN DAN MENEGAKKAN SYARIAT ISLAM DAN HUKUM ALLOH ITU SAMA SAJA SEPERTI KITA MEBGABDIKAN KEPADA NEGARA. KEYAKINAN DAN KEIMANAN KITA SEBAGAI UMAT ISLAM ADALAH AL-QURAN DAN HADIST NABI, BUKAN KEPADA DEMOKRASI KAPITALIS-LIBERAL-SEKULER-PLURALIS.. JIKA KITA BERPALING DARI SYARIAT ISLAM DAN HUKUM ALLOH DENGAN MENGANGGAP BAHWA ADA ATURAN LAIN YANG LEBIH BAIK DARI  SYARIAT ISLAM DAN HUKUM ALLOH MAKA KITA TELAH MENYEKUTUKAN ALLOH, KITA TELAH MENYESATKAN DIRI KITA SENDIRI... KEADAAN MEREKA SERUPA DENGAN PENGIKUT FIRAUN DAN ORANG-ORANG SEBELUM MEREKA, MEREKA TELAH MENDUSTAKAN AYAT-AYAT TUHANNYA...",1
"​ @AngkaraPowerMetal  Betul sekali apa yang bapak sampaikan 👍🙏 tapi mohon maaf karna sy orang awam tentang agama dan negara, jdi sy hanya bisa tulus berdoa sesuai pilihan hati sy itu saja intinya🙏 Krn menurut sy ini adalah Hablum minannas...dan untuk Hablum minAllah...biarkan stiap individu mereka yg berhubungan langsung secara vertikal kpd Allah...Krn stiap orang,stiap iman TDK bisa dilihat dari luarnya saja...dan smua itu tergantung pada NIATNYA dan ALLAH MAHA MENGETAHUI 😊🙏",0
Dan amin lah jawabannya🥰,0
"Bagus loh bahasa nya, intelligent kesannya, tp endingnya nyinyir sih ya maapin pak😅",0
 @ourjourney3362  emng ada markonah tukng nyinyir 😄😄😄😂😂d sini,0
Kliatan yg ambisi itu udh nyalon beberapa kali,0
JALUR LANGIT SEHARUSNYA NEGARA MAU MENERIMA SYARIAT ISLAM DAN HUKUM ALLOH DAN AL-QURAN DAN HADIST NABI SEBAGAI PEDOMANNYA...,0
Org pintar ud bnyk di indonesia...indonesia cumn kekurangan org tulus ikhlas dan jujur...prabowo gibran ✌,1
Dulu milih anies sekarang lebih yakin pak prabowo❤❤,0
"even Prabowo say louder to supports Ganjar’s opinion HAHAHA, 02🤝🏾03",0
biasanya yg pandai merangkai kata ga bisa kerja,0
Orang cerdas pilih 02.Prabowo-gibran❤,1
"Pak Ganjar be like: ""guys, saya juga capres...yuhuuuu....""",0
Saya lebih percaya suami saya bilang 'nanti 2 ronde'. dri pada harus kdengarkan omongan paslon 01.,0
All in pak Prabowo 🥰,0
ANIS MENYESATKAN XIXIXIXIXI❤,0
"Ijtima' Ulama tetap diatas segalanya, AMIN 2024☝🏽🤲🏽🇲🇨🇵🇸

Kebetulan yg dibahas masalah Pertahanan dan pasti Pak Menhan scara tdk langsung harus berikan penjelasan, karna mereka bertiga berdiri jd calon pemimpin yg akan membuka masalah tema debat.

Jd dr awal sudah ada etika yg dilanggar, etika debat pertama juga kurang, gak layak jd pemimpin.",0
Prabowo panik di bongkar Anis Baswedan anis Baswedan maju terus Ganjar Mahmud maju terus tumbangkan resim ini satukan kekuatan pemilih Ganjar Mahmud dan Anis Baswedan cak Imin kita bersatu lawan resim yg gak benar sekrng ini,0
all in ke?😁,0
"Anis bilang di awal mau menjunjung tinggi etika, tapi di debat ini dia kehilangan etikanya😊",0
"Semua orang bisa ngmng gtuh pak anies
Aslinya bneran d lakuin gak
Berani gak nyebut kalo saya gak ngelakuin itu saya langsung berhenti dari jabatan saya saat ini
Hayooo berani gak
Semua orang bisa menjanjikan pak
Saya jga bisa pak",0
"All in pak Prabowo, butuh yang minim teori maksimal dalam praktik. Kata-kata harus berbanding lurus dengan tindakan.",0
"Kalo soal anggaran itu gaboleh dirahasiakan, soal tender project juga bukan termasuk rahasia negara dan harus di publikasikan !!
Itu sudah sesuai dengan UU

UU Nomor 14 Tahun 2008 tentang Keterbukaan Informasi Publik
Pasal 17

Setiap Badan Publik wajib membuka akses bagi setiap Pemohon Informasi Publik untuk mendapatkan Informasi Publik, kecuali:
c. Informasi Publik yang apabila dibuka dan diberikan kepada Pemohon Informasi Publik dapat membahayakan pertahanan dan keamanan negara, yaitu:
1. informasi tentang strategi, intelijen, operasi, taktik dan teknik yang berkaitan dengan penyelenggaraan sistem pertahanan dan keamanan negara, meliputi tahap perencanaan, pelaksanaan dan pengakhiran atau evaluasi dalam kaitan dengan ancaman dari dalam dan luar negeri;
2. dokumen yang memuat tentang strategi, intelijen, operasi, teknik dan taktik yang berkaitan dengan penyelenggaraan sistem pertahanan dan keamanan negara yang meliputi tahap perencanaan, pelaksanaan dan pengakhiran atau evaluasi;
3. jumlah, komposisi, disposisi, atau dislokasi kekuatan dan kemampuan dalam penyelenggaraan sistem pertahanan dan keamanan negara serta rencana pengembangannya;
4. gambar dan data tentang situasi dan keadaan pangkalan dan/atau instalasi militer;
5. data perkiraan kemampuan militer dan pertahanan negara lain terbatas pada segala tindakan dan/atau indikasi negara tersebut yang dapat membahayakan kedaulatan Negara Kesatuan Republik Indonesia dan/atau data terkait kerjasama militer dengan negara lain yang disepakati dalam perjanjian tersebut sebagai rahasia atau sangat rahasia;
6. sistem persandian negara; dan/atau
7. sistem intelijen negara.",1
Terimakasih pak Prabowo,0
Biarkan capres berdebat saling serang isi kepala mereka biar kita tau siapa capres yg gak becus urus negara ini,0
Kotor uga permainan si ninis ini 😂😂😂,1
"Ini bukan soal pribadi uhuy
Tapi nyerang pribadi
Keknya ketar ketir tkt kalah smpe nyerang pribadi yah",0
Setuju.. yuk gass 02. Jgn golput,1
"Anis mau jadi presiden ...
Wong bikin bendungan biar gak banjir aja gak dilakuin Sampek sekarang 😅",0
 @GibranAlfatih-v8v  bendungan brigif udah jadi noh,0
Benar banget,1
"Ngga usah bawa"" etika saat ini Indonesia butuh perubahan buakn perubbn bkn perjogetan 😂😂",1
 @mayazahra232  belajar ngetik dulu dekk,0
Anis sendiri ngak ad etika.,0
 @nartijulder9316  yg ber etika praroro ya. Abis debat tidak mau salaman. Itu etika taik,0
" @nartijulder9316  yang jelas melanggar etika itu, si samsul yang diloloskan di MK...kalau pa anies, apa etika yang dilanggarnya????",1
"Coba dibandingkan, menurut kamu lebih beretika mana orang yang mempertanyakan data dan mengungkapkan fakta dibanding orang yg mengolok-ngolok dan hanya emosi atas pertanyaan yang diberikan padanya, ayok coba dipake dikit logikanya",0
 @lianurfadliani603  nah makanya wkwkwk,0
"bener bgt, sudah keliatan tong kosong nyaring bunyinya. kbnyakan materi tp lupa dengan ucapan sebelum nya yg di ucapkan.",0
"Etik mbaknyaaaa, itu etik soal cawapresnya yang terpilih dari etik yang cacat",0
Etika prbowo paling hebat. Abis debat gak mau salaman. Etik yg tidak baik,0
"​ @PutraAsmara-d8d etika orang indonesia adalah yang muda mendekati yang tua, bukan beralasan mencari tidak ada dan dari segi manapun juga mengajarkan demikian.",0
"Ini debat,malah Prabowo yg baper.",0
" @rayhanraysarizka1837  

dikasi pertanyaan ya jawab, jangan ngeles apalagi malah emosi. 

Bingung saya om kok logika se simpel ini aja pendukung nya ga paham paham, sudah jelas track record capres cawapres nya kek gitu juga masih aja buta. 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ hadoooooh susah",1
Lah debat masa manis manja grup,0
Etikanya sdh terbongkar di Jakarta politik identitas dan menang dgn demo kelompok radikal dan tdk adapun janjinya dan kerjanya ZONG SEMUA.,1
" @fransiskasarah7412  segagal dp 0 persen yang katanya gagal, itu aja bangunannya ada,,,,,mau bandingin sama  food estet,,,udah berapa hasil panennya dan kejual berapa???",0
Ini debat Mbak.. Bukan acara sowan ngunduh mantu.. Pake acara sungkan2an.. Dikritik jg sesuai dgn tema.. Kalo Presiden baperan.. Emosian.. Bakal berbahaya buat negara ini.,0
" @idkacc  kak, begini loh kak. Debat juga ada aturannya,  mengkritik boleh tapi ada etika-nya. Bukan malah nyerang personal.  Kakak tau gak bedanya kritik sama menghina? Itu pak Prabowo gak baper kok. Kalo beliau baper pasti udh balik nanya 'kira2 berapa nilai untuk seorang menteri yang pernah di pecat' contoh aja sih ini. Hehe. Udh ya kak 😘😘😘",0
"​ @idkacc   mbak e kayae hanya menyimak cuplikan di tiktok/ shoot makanya bisa menyimpulkan begitu ..
 Tapi kalau mbak e lihat dari awal sampe akhir.. mbak e akan tau.. membuka rahasia negara itu ada pasal dan Uud nya dan Pak Anis menyuruh membuka rahasia negara di debat itu.. 
 Mbak tau kan pemilihan presiden itu di lihat seluruh dunia bukan indonesia saja sekali pak prabowo keceplosan maka negara luar akan mengetahui kelemahan negara qt dan selamat datang..musuh"" indonesia..😂",1
"​ @idkacc indonesia beli baru dari pt embraer 341 di brazil. kecelakaan itu musibah jangan disamakan dengan bekasnya. diamerika banyak pesawat bekas yang di fungsikan kembali karena apa biaya perawatan pesawat baru 2x lipat dr biaya pembeliannya.. 

ingat pertahanan adalah no 1. ekonomi mengikuti tanpa meninggalkan nomornya. jadi beriringan.

beli pesawat baru bisa tapi rakyatnya gak makan pilih mana? jd klo komentar dipake akal dan logikanya..",0
LU GAK TAU ESENSI DEBAT YA? NORAK LOO,0
Hahahaha benar,1
1:06:00,0
Hamdeuh😅,0
"Brani nya ngritik kinerja orang
Tapi kurang sadar kinerja sndri😅",0
Setidaknya menghargai orang tua.bkn mlh membuli.ini ibarat kacang lupa kulitnya 🤭,0
"Kritik menyehatkan
Kok d cut
Lucuuuu😂",1
Gak tau kenapa jadi kasian sama pak Ganjar.... 😢,0
"Aniiis aniiiiss..  Jelas tidak cinta negara, malah suruh buka rahasia militer🤦🏻‍♂️",0
01 terbaik❤,0
"Anis debat gubernur dki  terulang lagi ,jurus bersilat lidah .., fakta sudah  jadi gubernur zonk.",0
"Saya tidak memilih orang yang menyudutkan pesaing, karena jika dia terpilih hanya akan menyalahkan atau menyudutkan orang lain, menyedihkan politik Indonesia ini, semoga salah satu Calon Presiden RI bukan titipan CIA",0
Anis kerja jadi gub. yang ngerjain masterplannya sekdanya wkwk,1
"Pdhl debat tujuannya biar masyarakat sama2 tau visi misi mereka, tpi yg gw liat paslon 1&3 terlalu sibuk nyudutin paslon 2 sampe² lupa  klo kinerja mereka juga jauh dari kata sempurna, disini makin yakin mau milih siapa",0
"Kalau ditanya, tinggal dikluarkan saja smuanya... Biar jelas saat itu, tidak perlu ada bahasa ""tidak pantas"" dan ""kita bicara berdua"", lah kok bahasanya orang2 yg suka mengkondisikan yaaa? 😅😅 1:59:30",1
Cuman ngomong ngomong kumaha bapak? 😂,1
"sedari muda memilih jd TNI dan di didik untuk selalu cinta tanah air, ketika sudah tua pun masih ingin mengabdi untuk negeri. bukti cinta dan ketulusan mu semoga bisa menjadikanmu pemimpin negeri ini yg adil, makmur, dan maju. 2024 tahunnya pak Prabowo.  semoga bisa menumpas para koruptor.",1
"Ngeri euuy , janjinya sama kayak rumah DP 0 rupiah . Manis bener",0
"2 kubu nyerang kinerja prabowo yg mereka nilai jauh dari kata sempurna, tpi prabowo sama sekali gk nyerang kinerja mereka sbg gubernur jakarta&jawa tengah, yg perubahannya bhkan gak begitu berasa buat keluarga gw dikampung, & yg gw kaget temen gw nikahan dikasih karangan bunga sama anies yg bisa jutaan, buat apa coba? Buang2 anggaran",0
"Pendukung paslon 1 dan 3 pindah ke paslon 2 , semangat pak prabowo",0
"Iya ngmngin korupsi
Kok ada yg jubirnya d tangkep kpk yah😅",0
Amin..... inshaAllah....jadi presiden dan wapres 2024.....,0
pak prabowo saya sedang menangis .saya bnr liat ketulusan pak prabowoo dlm muka bapak.sukses y pak.sdikit bicara banyak bekerja.dan ttp rendah hati❤,0
"ya kan bisanya cuma omon omon doang
#0✌",0
"Etika apa, emang masih mandang umur ya dalam pertandingan",0
Betul😂😄😄😄,1
BUZZER 01  lagi pada cair nih ye pantes ae pedes pedes😂😂😂,1
" @SumiSumi-hh8dz  

Ga ada argumen lain yg lebih berbobot bg? 
Buzar bazer, coar cair mulu 🤭

Ayola bang, kritis sikit, bocah pun jg bisa kalau caranya kek elu gini, hujat hujat hujat.
Habis itu playing victim, denial 🤦🏻‍♂️🤣",1
yang pintar itu anis yang menang tetap prabowo🤪🤪🤪,1
PK Prabowo Subianto.sellu d hati ❤,0
Tau debat ga buk,0
Perasaan anis bicaranya sangat beretika. Beda sama wowo yg kasar bicaranya,0
Etika apa yang hilang..capresmu aja yag ga bisa ngmong mau jadi presiden😂😂😂.kocak,1
"Walaupun saya bukan pendukung Anis, tapi saya melihat malah sebaliknya. Justru Anis menyampaikan semua argumennya dengan etika yang benar. Walaupun berbentuk sanggahan, namun pemilihan diksinya sangat sopan. Berbeda dengan Prabowo yang tidak bisa mengontrol emosi, tidak mau menerima kritik bahkan diksi untuk menyampaikan argumen seringkali kasar kalimatnya. Kita butuh pemimpin yang paket komplit. Cerdas secara intelektual, cerdas secara emosional. Mampu tampil di kancah Internasional untuk perubahan ke arah yang lebih baik. Bukan pemimpin yang gak bisa ngontrol emosi, cenderung ambisius. Cerdas secara intelektual + cerdas secara emosional ada pada pak GANJAR",1
Itu tema debatny tentang pertahanan dan kebetulan calon 02 menteri pertahanan wkwk jd jngn baper. Jd kalo misal km pa anis ataw pa ganjar menteri pertahanan mgkn bakal habis di rujak sama pk bowo mlh mungkin pedes wkwk kalo debat ya adu argumen lah jangan cengeng,1
"​ @TasirAndim padahal anda tau, membongkar data tentang pertahanan sekecil apapun itu akan berakibat fatal.. Mau bilang tidak? Wkwk",0
"Baiklah.. Saya buka referensinya nggih 🙏
Buka PERPRES BAB V PASAL 17.. BACA dari awal sampai akhir 🙏
Biar melek tentang informasi Apapun terkait hankam dilarang untuk dibuka publik 🙏🤗😁
Kita sambil belajar aja",0
Oh iyaaa satu lagi.. PERPU RI no 14 thn 2008 😁🙏,0
Jgn d rasa2 pak,0
"Barang bekas ,masih muda....jadi penasaran...",0
Anies gak cocok jadi presiden. Cocok nya jadi ketua RT aja,0
Aku padamu pak gemoy 😍✌🏻,0
Senyum no 1 kek sikopat jir ngeri😂,1
